kural_number,couplet,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,dominant_moral_lexicon,dominant_score_lexicon
425,மெய்ப்பொருள் காண்ப தறிவு. எண்பொருள வாகச் செலச்சொல்லித் தான்பிறர்வாய்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
426,நுண்பொருள் காண்ப தறிவு. உலகம் தழீஇய தொட்பம் மலர்தலும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
427,கூம்பலும் இல்ல தறிவு. எவ்வ துறைவது உலகம் உலகத்தோடு,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
428,அவ்வ துறைவ தறிவு. அறிவுடையார் ஆவ தறிவார் அறிவிலார்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
429,அஃதறி கல்லா தவர். அஞ்சுவ தஞ்சாமை பேதைமை அஞ்சுவது,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
430,அஞ்சல் அறிவார் தொழில். எதிரதாக் காக்கும் அறிவினார்க் கில்லை,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
431,அதிர வருவதோர் நோய். அறிவுடையார் எல்லா முடையார் அறிவிலார்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,sanctity.vice,1
432,என்னுடைய ரேனும் இலர். செருக்குஞ் சினமும் சிறுமையும் இல்லார்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
433,பெருக்கம் பெருமித நீர்த்து. இவறலும் மாண்பிறந்த மானமும் மாணா,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
434,உவகையும் ஏதம் இறைக்கு. தினைத்துணையாங் குற்றம் வரினும் பனைத்துணையாக்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
435,கொள்வர் பழிநாணு வார். குற்றமே காக்க பொருளாகக் குற்றமே,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
436,அற்றந் த்ரூஉம் பகை. வருமுன்னர்க் காவாதான் வாழ்க்கை எரிமுன்னர்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
437,வைத்தூறு போலக் கெடும். தன்குற்றம் நீக்கிப் பிறர்குற்றங் காண்கிற்பின்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
438,என்குற்ற மாகும் இறைக்கு? செயற்பால செய்யா திவறியான் செல்வம்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
439,உயற்பால தன்றிக் கெடும். பற்றுள்ளம் என்னும் இவறன்மை எற்றுள்ளும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
440,எண்ணப் படுவதொன் றன்று. வியவற்க எஞ்ஞான்றும் தன்னை நயவற்க,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
441,நன்றி பயவா வினை. காதல காதல் அறியாமை உய்க்கிற்பின்,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,1
442,ஏதில ஏதிலார் நூல். அறனறிந்து மூத்த அறிவுடையார் கேண்மை,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
443,திறனறிந்து தேர்ந்து கொளல். உற்றநோய் நீக்கி உறாஅமை முற்காக்கும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
444,பெற்றியார்ப் பேணிக் கொளல். அரியவற்று ளெல்லாம் அரிதே பெரியாரைப்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
445,பேணித் தமராக் கொளல். தம்மிற் பெரியார் தமரா ஒழுகுதல்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
446,வன்மையு ளெல்லாந் தலை. சூழ்வார்கண் ணாக ஒழுகலான் மன்னவன்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
447,சூழ்வாரைக் சூழ்ந்து கொளல். தக்கா ரினத்தனாய்த் தானொழுக வல்லானைச்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
448,செற்றார் செயக்கிடந்த தில். இடிக்குந் துணையாரை யாள்வரை யாரே,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
449,கெடுக்குந் தகைமை யவர். இடிப்பாரை இல்லாத ஏமரா மன்னன்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
450,கெடுப்பா ரிலானுங் கெடும். முதலிலார்க ஊதிய மில்லை மதலையாஞ்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
451,சார்பிலார்க் கில்லை நிலை. பல்லார் பகை கொளலிற் பத்தடுத்த தீமைத்தே,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
452,நல்லார் தொடர்கை விடல். சிற்றினம் அஞ்சும் பெருமை சிறுமைதான்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
453,சுற்றமாச் சூழ்ந்து விடும். நிலத்தியல்பால் நீர்திரிந் தற்றாகும் மாந்தர்க்கு,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
454,இனத்தியல்ப தாகும் அறிவு. மனத்தானாம் மாந்தர்க் குணர்ச்சி இனத்தானாம்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
455,இன்னான் எனப்படுஞ் சொல். மனத்து ளதுபோலக் காட்டி ஒருவற்கு,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
456,இனத்துள தாகும் அறிவு. மனந்தூய்மை செய்வினை தூய்மை இரண்டும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,sanctity.virtue,1
457,இனந்தூய்மை தூவா வரும். மனந்தூயார்க் கெச்சம்நன் றாகும் இனந்தூயார்க்கு,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
458,இல்லைநன் றாகா வினை. மனநலம் மன்னுயிர்க் காக்கம் இனநலம்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
459,எல்லாப் புகழும் தரும். மனநலம் நன்குடைய ராயினும் சான்றோர்க்கு,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
460,இனநலம் ஏமாப் புடைத்து. மனநலத்தின் ஆகும் மறுமைமற் றஃதும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
461,இனநலத்தின் ஏமாப் புடைத்து. நல்லினத்தி னூங்குந் துணையில்லை தீயினத்தின்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
462,அல்லற் படுப்பதூஉம் இல். அழிவதூஉம் ஆவதூஉம் ஆகி வழிபயக்கும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
463,ஊதியமும் சூழ்ந்து செயல். தெரிந்த இனத்தொடு தேர்ந்தெண்ணிச் செய்வார்க்கு,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
464,அரும்பொருள் யாதொன்றும் இல் ஆக்கம் கருதி முதலிழக்கும் செய்வினை,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
465,ஊக்கார் அறிவுடை யார். தெளிவி லதனைத் தொடங்கார் இளிவென்னும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
466,ஏதப்பாடு அஞ்சு பவர். வகையறச் சூழா தெழுதல் பகைவரைப்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
467,பாத்திப் படுப்பதோ ராறு. செய்தக்க அல்ல செயக் கெடும் செய்தக்க,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
468,செய்யாமை யானுங் கெடும். எண்ணித் துணிக கருமம் துணிந்தபின்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
469,எண்ணுவம் என்பது இழுக்கு. ஆற்றின் வருந்தா வருத்தம் பலர்நின்று,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
470,போற்றினும் பொத்துப் படும். நன்றாற்ற லுள்ளுந் தவுறுண்டு அவரவர்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
471,பண்பறிந் தாற்றாக் கடை. எள்ளாத எண்ணிச் செயல்வேண்டும் தம்மோடு,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
472,கொள்ளாத கொள்ளாது உலகு. வினைவலியும் தன்வலியும் மாற்றான் வலியும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
473,துணைவலியும் தூக்கிச் செயல். ஒல்வ தறிவது அறிந்ததன் கண்தங்கிச்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
474,செல்வார்க்குச் செல்லாதது இல். உடைத்தம் வலியறியார் ஊக்கத்தின் ஊக்கி,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
475,இடைக்கண் முரிந்தார் பலர். அமைந்தாங் கொழுகான் அளவறியான் தன்னை,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
476,வியந்தான் விரைந்து கெடும். பீலிபெய் சாகாடும் அச்சிறும் அப்பண்டஞ்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
477,சால மிகுத்துப் பெயின். நுனிக்கொம்பர் ஏறினார் அஃதிறந் தூக்கின்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
478,உயிர்க்கிறுதி ஆகி விடும். ஆற்றின் அறவறிந்து ஈக அதுபொருள்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
479,போற்றி வழங்கு நெறி. ஆகாறு அளவிட்டி தாயினுங் கேடில்லை,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
480,போகாறு அகலாக் கடை. அளவற஧ந்து வாழாதான் வாழ்க்கை உளபோல,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
481,இல்லாகித் தோன்றாக் கெடும். உளவரை தூக்காத ஒப்புர வாண்மை,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
482,வளவரை வல்லைக் கெடும். பகல்வெல்லும் கூகையைக் காக்கை இகல்வெல்லும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
483,வேந்தர்க்கு வேண்டும் பொழுது. பருவத்தோடு ஒட்ட ஒழுகல் திருவினைத்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
484,தீராமை ஆர்க்குங் கயிறு. அருவினை யென்ப உளவோ கருவியான்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
485,காலம் அறிந்து செயின். ஞாலம் கருதினுங் கைகூடுங் காலம்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
486,கருதி இடத்தாற் செயின். காலம் கருதி இருப்பர் கலங்காது,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
487,ஞாலம் கருது பவர். ஊக்க முடையான் ஒடுக்கம் பொருதகர்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
488,தாக்கற்குப் பேருந் தகைத்து. பொள்ளென ஆங்கே புறம்வேரார் காலம்பார்த்து,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
489,உள்வேர்ப்பர் ஒள்ளி யவர். செறுநரைக் காணின் சுமக்க இறுவரை,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
490,காணின் கிழக்காம் தலை. எய்தற் கரியது இயைந்தக்கால் அந்நிலையே,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
491,செய்தற் கரிய செயல். கொக்கொக்க கூம்பும் பருவத்து மற்றதன்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
492,குத்தொக்க சீர்த்த இடத்து. தொடங்கற்க எவ்வினையும் எள்ளற்க முற்றும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
